Season,Round,Driver,Team,Position,teammate_points,teammate_podium,teammate_finish_delta,teammate_points_delta,avg_teammate_finish_delta_last_n,avg_teammate_points_delta_last_n,constructor_standing_prev,avg_team_finish,reliability_to_date_prev,pace_rank_prev,is_sprint_weekend,constructor_points_prev,avg_finish_to_date_prev,avg_points_to_date_prev,dnf_rate_to_date_prev,avg_team_finish_last_15,team_points_last_15,team_dnf_rate_last_15,practice_best_lap_mean,practice_avg_lap_mean,practice_long_run_pace_mean,practice_session_rank_mean,podium_finish,quali_fastest_lap_sec,gap_to_pole_sec,raw_quali_rank,teammate_fastest_lap_sec,delta_to_teammate_sec,grid_position_proxy,q1_sec,q2_sec,q3_sec,made_q2,made_q3,grid_penalty_delta_proxy,grid_penalty_applied_proxy
2024,13,HAM,Mercedes,3.0,5.0,0.0,5.0,10.0,0.4166666666666667,-0.4166666666666667,4.0,5.5,0.75,4.0,0.0,205.0,7.125,17.083333333333332,0.25,7.125,17.083333333333332,0.25,78.14533333333334,87.19162037037039,84.28085555555556,9.0,1.0,75.854,0.6269999999999953,5.0,77.968,-2.1140000000000043,5.0,77.087,76.307,75.854,1,1,0.0,0
2024,14,HAM,Mercedes,1.0,0.0,0.0,19.0,25.0,0.7692307692307693,0.3846153846153846,4.0,10.5,0.7692307692307692,4.0,0.0,225.0,7.0,17.307692307692307,0.2307692307692307,7.0,17.307692307692307,0.2307692307692307,111.51633333333332,117.93242916666668,115.84166666666664,8.0,1.0,113.835,0.6759999999999877,4.0,114.095,-0.2600000000000051,4.0,115.692,114.037,113.835,1,1,0.0,0
2024,15,HAM,Mercedes,8.0,6.0,0.0,-1.0,-2.0,2.071428571428572,2.142857142857143,4.0,7.5,0.7142857142857143,4.0,0.0,250.0,7.25,17.857142857142858,0.2857142857142857,7.25,17.857142857142858,0.2857142857142857,75.97233333333334,83.3933125,82.88255555555556,7.0,0.0,70.948,1.2749999999999917,12.0,70.244,0.7039999999999935,11.0,71.375,70.948,0.0,1,0,1.0,1
2024,16,HAM,Mercedes,5.0,6.0,0.0,2.0,4.0,1.8666666666666667,1.8666666666666667,4.0,6.0,0.7333333333333334,4.0,0.0,260.0,7.266666666666667,17.333333333333332,0.2666666666666666,7.266666666666667,17.333333333333332,0.2666666666666666,81.02300000000001,91.2782641025641,97.86180555555556,3.0,0.0,79.513,0.186000000000007,6.0,79.44,0.0730000000000075,6.0,80.477,79.641,79.513,1,1,0.0,0
2024,17,HAM,Mercedes,9.0,15.0,1.0,-6.0,-13.0,2.1333333333333333,2.4,4.0,6.0,0.75,4.0,0.0,276.0,7.1875,17.25,0.25,7.266666666666667,17.333333333333332,0.2666666666666666,104.23666666666666,113.34494166666666,117.48058888888887,5.0,0.0,102.289,0.9240000000000066,7.0,101.874,0.4150000000000062,7.0,103.089,102.765,102.289,1,1,0.0,0
2024,18,HAM,Mercedes,6.0,12.0,0.0,-2.0,-4.0,1.933333333333333,1.933333333333333,4.0,5.0,0.7647058823529411,4.0,0.0,293.0,7.117647058823529,17.235294117647058,0.2352941176470588,7.166666666666667,17.8,0.2666666666666666,91.75066666666667,101.6400277777778,103.63674696969696,10.0,0.0,89.841,0.3159999999999883,5.0,89.867,-0.0260000000000104,3.0,90.393,89.929,89.841,1,1,2.0,1
2024,19,HAM,Mercedes,20.0,8.0,0.0,-14.0,-8.0,1.8666666666666667,1.6666666666666667,4.0,13.0,0.7777777777777778,4.0,1.0,313.0,7.0,17.38888888888889,0.2222222222222222,6.333333333333333,19.133333333333333,0.1333333333333333,93.963,107.0128181818182,108.79,6.0,0.0,94.154,1.823999999999998,19.0,92.974,1.1799999999999926,19.0,94.154,0.0,0.0,0,0,0.0,0
2024,20,HAM,Mercedes,4.0,10.0,0.0,1.0,2.0,1.0666666666666669,1.4,4.0,4.5,0.736842105263158,4.0,0.0,321.0,7.315789473684211,16.894736842105264,0.2631578947368421,6.666666666666667,19.133333333333333,0.2,77.6695,87.59323846153846,81.3489375,6.0,0.0,76.651,0.7049999999999983,6.0,76.356,0.2950000000000017,6.0,77.306,76.973,76.651,1,1,0.0,0
2024,21,HAM,Mercedes,10.0,12.0,0.0,-6.0,-11.0,1.3333333333333333,1.933333333333333,4.0,7.0,0.75,4.0,1.0,343.0,7.175,17.15,0.25,6.466666666666667,19.933333333333334,0.2,71.754,92.22960869565216,76.87191666666666,16.0,0.0,91.15,7.745000000000003,16.0,83.578,7.572000000000003,16.0,91.15,0.0,0.0,0,0,0.0,0
2024,22,HAM,Mercedes,2.0,25.0,1.0,-1.0,-7.0,0.8,0.9333333333333332,4.0,1.5,0.7619047619047619,4.0,0.0,356.0,7.166666666666667,16.952380952380953,0.238095238095238,6.466666666666667,20.0,0.2,94.389,107.55028187134504,105.98391363636364,2.6666666666666665,1.0,92.567,0.2549999999999954,3.0,92.312,0.2549999999999954,10.0,93.225,92.567,108.106,1,1,-7.0,1
2024,23,HAM,Mercedes,12.0,12.0,0.0,-8.0,-12.0,0.6666666666666666,0.4,4.0,8.0,0.7727272727272727,4.0,0.0,399.0,6.909090909090909,18.13636363636364,0.2272727272727272,6.133333333333334,21.866666666666667,0.2,85.17590908944481,99.74336311111716,93.56519152688053,6.909090909616653,0.0,81.011,0.4909999999999996,6.0,80.575,0.4359999999999928,6.0,81.637,81.095,81.011,1,1,0.0,0
2024,24,HAM,Mercedes,4.0,10.0,0.0,1.0,2.0,0.2666666666666666,-0.2,4.0,4.5,0.782608695652174,4.0,0.0,411.0,6.956521739130435,17.869565217391305,0.217391304347826,6.266666666666667,21.53333333333333,0.2,83.56603846061293,98.23075702961889,91.34138161297004,7.538461538884616,0.0,83.887,1.2920000000000016,18.0,83.132,0.7549999999999955,18.0,83.887,0.0,0.0,0,0,0.0,0
2025,1,HAM,Ferrari,10.0,4.0,0.0,-2.0,-3.0,0.4,0.0666666666666666,1.0,9.0,0.7694879862778201,5.456310679611651,0.0,0.0,10.453909994175111,10.19606730143622,0.2305120137221799,0.0,0.0,0.2313847200983123,86.51472818305743,98.79114433623108,100.4294970207298,8.664679861030468,0.0,75.919,0.8229999999999933,8.0,75.755,0.1640000000000014,8.0,76.213,75.919,75.973,1,1,0.0,0
2025,2,HAM,Ferrari,19.0,0.0,0.0,-1.0,0.0,0.2,-0.3333333333333333,7.0,18.5,1.0,4.0,0.0,5.0,9.0,5.0,0.0,9.0,5.0,0.0,86.50621832227048,98.78897405556552,100.43327883132504,8.666561729344222,0.0,90.927,0.2860000000000013,5.0,91.021,-0.093999999999994,5.0,91.69,91.501,90.927,1,1,0.0,0
2025,3,HAM,Ferrari,7.0,12.0,0.0,-3.0,-6.0,0.3333333333333333,0.5333333333333333,8.0,5.5,0.0,8.0,0.0,5.0,13.75,2.5,1.0,13.75,2.5,1.0,86.57789742319429,99.17965398893529,101.215210836471,7.4453539012477,0.0,87.61,0.6269999999999953,8.0,87.299,0.3109999999999928,8.0,87.942,87.61,87.61,1,1,0.0,0
2025,4,HAM,Ferrari,5.0,12.0,0.0,-1.0,-2.0,-1.0666666666666669,-1.5333333333333334,4.0,4.5,0.3333333333333333,5.0,0.0,23.0,11.0,7.666666666666667,0.6666666666666666,11.0,7.666666666666667,0.6666666666666666,89.63783461897582,101.68915479987923,102.78411723577696,10.664462982878398,0.0,90.772,0.9310000000000116,9.0,90.175,0.5970000000000084,9.0,91.219,91.009,90.772,1,1,0.0,0
2025,5,HAM,Ferrari,7.0,15.0,1.0,-4.0,-9.0,-1.4666666666666666,-2.333333333333333,4.0,5.0,0.5,4.0,0.0,45.0,9.375,11.25,0.5,9.375,11.25,0.5,93.26386678249152,101.07593623037609,98.84493011293704,9.558213967753264,0.0,88.102,0.8080000000000069,10.0,87.67,0.4320000000000021,7.0,88.372,88.102,88.201,1,1,3.0,1
2025,6,HAM,Ferrari,8.0,6.0,0.0,-1.0,-2.0,-3.0,-4.6,4.0,7.5,0.6,4.0,0.0,66.0,8.5,13.2,0.4,8.5,13.2,0.4,88.2466854505037,100.3323245758111,94.65626801762616,11.443045280135708,0.0,87.006,0.8020000000000067,12.0,86.754,0.2519999999999953,12.0,87.279,87.006,0.0,1,0,0.0,0
2025,7,HAM,Ferrari,4.0,8.0,0.0,2.0,4.0,-3.0,-4.6,4.0,5.0,0.6666666666666667,4.0,0.0,76.0,8.333333333333334,12.666666666666666,0.3333333333333333,8.333333333333334,12.666666666666666,0.3333333333333333,79.22659698814198,94.0225377497214,88.4813405412265,6.112125505236403,0.0,75.765,1.0949999999999989,12.0,75.604,0.1610000000000013,12.0,76.163,75.765,0.0,1,0,0.0,0
2025,8,HAM,Ferrari,5.0,18.0,1.0,-3.0,-8.0,-3.0,-4.6,4.0,3.5,0.7142857142857143,4.0,0.0,96.0,7.857142857142857,13.714285714285714,0.2857142857142857,7.857142857142857,13.714285714285714,0.2857142857142857,75.71398389184962,92.5591962114192,87.7420802655344,5.110131696094107,0.0,70.382,0.4280000000000115,4.0,70.063,0.3190000000000026,4.0,71.575,70.883,70.382,1,1,0.0,0
2025,9,HAM,Ferrari,6.0,15.0,1.0,-3.0,-7.0,-2.8,-4.266666666666667,4.0,4.5,0.75,3.0,0.0,124.0,7.3125,15.5,0.25,7.3125,15.5,0.25,74.70185508185247,87.77477884691102,86.02007539413192,3.555695471986556,0.0,72.045,0.4989999999999952,5.0,72.131,-0.0859999999999985,5.0,73.058,72.447,72.045,1,1,0.0,0
2024,1,HUL,Haas F1 Team,16.0,0.0,0.0,-4.0,0.0,0.05515097246476,0.0349406624367004,1.0,14.0,0.7694879862778201,5.456310679611651,0.0,0.0,10.453909994175111,10.19606730143622,0.2305120137221799,0.0,0.0,0.2313847200983123,93.36666666666667,106.23092616959065,107.43183333333332,12.0,0.0,89.851,0.6859999999999928,10.0,90.529,-0.6779999999999973,10.0,90.566,89.851,90.502,1,1,0.0,0
2024,2,HUL,Haas F1 Team,10.0,0.0,0.0,2.0,1.0,-4.0,0.0,6.0,11.0,1.0,7.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,90.38766666666668,105.23570707070706,102.71657407407407,17.333333333333332,0.0,89.055,1.5830000000000126,15.0,89.02,0.0350000000000108,15.0,89.055,0.0,0.0,0,0,0.0,0
2024,3,HUL,Haas F1 Team,9.0,1.0,0.0,1.0,1.0,-1.0,0.5,6.0,9.5,1.0,6.0,0.0,1.0,12.5,0.5,0.0,12.5,0.5,0.0,78.749,93.95581082621084,91.47151111111113,16.0,0.0,77.976,2.060999999999993,17.0,77.427,0.5489999999999924,16.0,77.976,0.0,0.0,0,0,1.0,1
2024,4,HUL,Haas F1 Team,11.0,0.0,0.0,2.0,0.0,-0.3333333333333333,0.6666666666666666,7.0,12.0,1.0,6.0,0.0,4.0,11.5,1.3333333333333333,0.0,11.5,1.3333333333333333,0.0,99.42533333333334,106.7825111111111,105.6596,12.333333333333334,0.0,89.494,1.296999999999997,12.0,90.131,-0.6370000000000005,12.0,89.821,89.494,0.0,1,0,0.0,0
2024,5,HUL,Haas F1 Team,10.0,0.0,0.0,6.0,1.0,0.25,0.5,7.0,13.0,1.0,6.0,1.0,4.0,11.625,1.0,0.0,11.625,1.0,0.0,97.101,109.7064375,104.799,5.0,0.0,94.604,0.9440000000000026,9.0,95.516,-0.912000000000006,9.0,95.068,94.667,94.604,1,1,0.0,0
2024,6,HUL,Haas F1 Team,11.0,0.0,0.0,8.0,0.0,1.4,0.6,7.0,15.0,1.0,6.0,1.0,5.0,11.9,1.0,0.0,11.9,1.0,0.0,89.314,104.2940588235294,93.896,13.0,0.0,88.146,0.9050000000000012,10.0,88.619,-0.472999999999999,9.0,88.383,88.2,88.146,1,1,1.0,1
2024,7,HUL,Haas F1 Team,11.0,0.0,0.0,1.0,0.0,2.5,0.5,7.0,11.5,1.0,6.0,0.0,5.0,12.416666666666666,0.8333333333333334,0.0,12.416666666666666,0.8333333333333334,0.0,78.14399999999999,89.75561273911273,88.33610185185186,13.0,0.0,75.569,0.8230000000000075,9.0,76.854,-1.2849999999999966,10.0,75.841,75.569,75.98,1,1,-1.0,1
2024,8,HUL,Haas F1 Team,19.0,0.0,0.0,1.0,0.0,2.2857142857142856,0.4285714285714285,7.0,19.5,1.0,6.0,0.0,5.0,12.285714285714286,0.7142857142857143,0.0,12.285714285714286,0.7142857142857143,0.0,72.779,89.29816524216524,87.48313333333333,14.666666666666666,0.0,71.44,1.1700000000000017,12.0,71.725,-0.2849999999999966,14.0,71.876,71.44,0.0,1,0,-2.0,1
2024,9,HUL,Haas F1 Team,11.0,0.0,0.0,1.0,0.0,2.125,0.375,7.0,11.5,0.75,7.0,0.0,5.0,13.1875,0.625,0.25,13.1875,0.625,0.25,81.502,91.34544987468672,89.94438095238094,15.333333333333334,0.0,73.978,2.23599999999999,19.0,72.916,1.0619999999999976,19.0,73.978,0.0,0.0,0,0,0.0,0
2024,10,HUL,Haas F1 Team,11.0,0.0,0.0,6.0,0.0,2.0,0.3333333333333333,7.0,14.0,0.7777777777777778,7.0,0.0,5.0,13.0,0.5555555555555556,0.2222222222222222,13.0,0.5555555555555556,0.2222222222222222,74.014,94.21773214285712,89.97645833333334,12.5,0.0,72.31,0.9270000000000068,13.0,72.937,-0.6269999999999953,13.0,72.708,72.31,0.0,1,0,0.0,0
2024,11,HUL,Haas F1 Team,6.0,4.0,0.0,2.0,4.0,2.4,0.3,8.0,7.0,0.8,6.0,1.0,5.0,13.1,0.5,0.2,13.1,0.5,0.2,66.966,77.21011764705882,71.10683333333334,17.0,0.0,65.262,0.9480000000000076,9.0,65.347,-0.0849999999999937,9.0,65.596,65.262,65.385,1,1,0.0,0
2024,12,HUL,Haas F1 Team,6.0,0.0,0.0,6.0,8.0,2.363636363636364,0.6363636363636364,7.0,9.0,0.8181818181818181,6.0,0.0,17.0,12.545454545454543,1.5454545454545454,0.1818181818181818,12.545454545454543,1.5454545454545454,0.1818181818181818,91.47066666666667,103.77008333333332,99.17447619047618,8.333333333333334,0.0,86.338,0.5189999999999912,6.0,92.905,-6.567000000000007,6.0,91.929,86.847,86.338,1,1,0.0,0
2024,13,HUL,Haas F1 Team,13.0,0.0,0.0,2.0,0.0,2.6666666666666665,1.25,6.0,14.0,0.8333333333333334,6.0,0.0,25.0,12.25,2.083333333333333,0.1666666666666666,12.25,2.083333333333333,0.1666666666666666,77.7435,88.67994999999999,84.777,11.5,0.0,76.317,1.0899999999999892,11.0,76.548,-0.2310000000000087,11.0,77.362,76.317,0.0,1,0,0.0,0
2024,14,HUL,Haas F1 Team,18.0,0.0,0.0,-4.0,0.0,2.6153846153846154,1.1538461538461535,7.0,16.0,0.8461538461538461,6.0,0.0,25.0,12.384615384615383,1.9230769230769231,0.1538461538461538,12.384615384615383,1.9230769230769231,0.1538461538461538,112.51033333333332,117.35567435897435,118.88739047619048,15.0,0.0,116.308,3.149000000000001,16.0,116.5,-0.191999999999993,16.0,116.308,0.0,0.0,0,0,0.0,0
2024,15,HUL,Haas F1 Team,11.0,0.0,0.0,7.0,0.0,2.142857142857143,1.0714285714285714,7.0,14.5,0.8571428571428572,6.0,0.0,25.0,12.642857142857142,1.7857142857142858,0.1428571428571428,12.642857142857142,1.7857142857142858,0.1428571428571428,76.40433333333334,90.3702,89.27688888888889,12.333333333333334,0.0,71.215,1.5420000000000016,14.0,71.295,-0.0799999999999983,13.0,71.832,71.215,0.0,1,0,1.0,1
2024,16,HUL,Haas F1 Team,17.0,1.0,0.0,-7.0,-1.0,2.466666666666667,1.0,7.0,13.5,0.8666666666666667,6.0,0.0,25.0,12.766666666666667,1.6666666666666667,0.1333333333333333,12.766666666666667,1.6666666666666667,0.1333333333333333,81.74666666666667,91.94788021978025,89.64826944444445,12.0,0.0,80.339,1.0120000000000005,10.0,80.698,-0.3589999999999946,10.0,80.781,80.411,80.339,1,1,0.0,0
2024,17,HUL,Haas F1 Team,11.0,1.0,0.0,-1.0,-1.0,2.2666666666666666,0.9333333333333332,7.0,10.5,0.875,6.0,0.0,26.0,12.8125,1.625,0.125,12.733333333333333,1.7333333333333334,0.1333333333333333,105.258,117.42792638888888,122.11583232323233,12.0,0.0,103.101,1.7360000000000042,14.0,102.968,0.1329999999999955,13.0,103.101,103.191,0.0,1,0,1.0,1
2024,18,HUL,Haas F1 Team,9.0,0.0,0.0,10.0,2.0,2.066666666666667,0.8,7.0,14.0,0.8823529411764706,6.0,0.0,27.0,12.676470588235292,1.588235294117647,0.1176470588235294,12.7,1.7333333333333334,0.1333333333333333,92.217,102.09850892857143,102.57384722222224,14.0,0.0,90.115,0.5899999999999892,8.0,90.653,-0.5380000000000109,6.0,90.724,90.15,90.115,1,1,2.0,1
2024,19,HUL,Haas F1 Team,8.0,0.0,0.0,3.0,4.0,2.6666666666666665,0.8666666666666667,6.0,9.5,0.8333333333333334,6.0,1.0,29.0,12.75,1.6111111111111112,0.1666666666666666,13.0,1.6666666666666667,0.2,94.364,109.69375,101.128125,11.0,0.0,93.544,1.2139999999999986,13.0,93.474,0.0699999999999931,12.0,93.601,93.544,0.0,1,0,1.0,1
2024,20,HUL,Haas F1 Team,9.0,6.0,0.0,-2.0,-4.0,2.7333333333333334,1.1333333333333333,6.0,8.0,0.8421052631578947,6.0,0.0,33.0,12.578947368421051,1.736842105263158,0.1578947368421052,12.833333333333334,1.933333333333333,0.2,78.448,89.17572995522998,86.86690476190476,11.0,0.0,76.995,1.0490000000000066,10.0,76.886,0.1090000000000088,10.0,77.186,76.995,77.365,1,1,0.0,0
2024,21,HUL,Haas F1 Team,20.0,0.0,0.0,-8.0,0.0,2.2,0.8,6.0,16.0,0.85,6.0,1.0,41.0,12.35,2.05,0.15,12.5,2.4,0.2,71.124,85.7505625,80.45383333333332,8.0,0.0,91.623,8.218000000000004,19.0,91.229,0.3940000000000054,19.0,91.623,0.0,0.0,0,0,0.0,0
2024,22,HUL,Haas F1 Team,8.0,0.0,0.0,4.0,4.0,1.1333333333333333,0.8,7.0,10.0,0.8095238095238095,6.0,0.0,41.0,12.523809523809524,1.9523809523809523,0.1904761904761904,12.566666666666666,2.4,0.2666666666666666,95.642,107.04215931372548,106.16414603174604,11.666666666666666,0.0,93.062,0.75,10.0,93.297,-0.2349999999999994,9.0,93.92,93.114,93.062,1,1,1.0,1
2024,23,HUL,Haas F1 Team,16.0,2.0,0.0,-7.0,-2.0,1.3333333333333333,1.0666666666666669,7.0,12.5,0.8181818181818181,6.0,0.0,45.0,12.409090909090908,2.0454545454545454,0.1818181818181818,12.466666666666669,2.6666666666666665,0.2666666666666666,85.82909091173786,97.98691848362684,95.64365324959944,10.54545454574437,0.0,82.442,1.921999999999997,18.0,81.387,1.0549999999999926,18.0,82.442,0.0,0.0,0,0,0.0,0
2024,24,HUL,Haas F1 Team,8.0,0.0,0.0,8.0,4.0,0.8,0.9333333333333332,7.0,12.0,0.782608695652174,6.0,0.0,47.0,12.41304347826087,2.0434782608695654,0.217391304347826,12.0,2.8,0.2,84.13015384601876,96.36787659592846,93.80007106214777,10.38461538456762,0.0,82.886,0.2909999999999968,4.0,83.632,-0.7460000000000093,4.0,83.722,83.04,82.886,1,1,0.0,0
2025,1,HUL,Kick Sauber,7.0,0.0,0.0,9.0,6.0,1.2666666666666666,1.2,1.0,11.5,0.7694879862778201,5.456310679611651,0.0,0.0,10.453909994175111,10.19606730143622,0.2305120137221799,0.0,0.0,0.2313847200983123,87.51118635274463,101.81625576515384,100.55066884657776,15.109295222498716,0.0,76.579,1.48299999999999,17.0,76.516,0.0629999999999881,17.0,76.579,0.0,0.0,0,0,0.0,0
2025,2,HUL,Kick Sauber,15.0,0.0,0.0,-1.0,0.0,1.4666666666666666,1.6,6.0,14.5,0.0,5.0,0.0,6.0,11.5,6.0,1.0,11.5,6.0,1.0,87.50201983335131,101.8085606019945,100.54065805962668,15.111810693270698,0.0,91.632,0.9909999999999995,13.0,92.141,-0.5090000000000003,12.0,91.921,91.632,0.0,1,0,1.0,1
2025,3,HUL,Kick Sauber,16.0,0.0,0.0,3.0,0.0,1.2666666666666666,1.3333333333333333,7.0,17.5,0.5,7.0,0.0,6.0,13.0,3.0,0.5,13.0,3.0,0.5,89.51727561706035,101.98881332096292,99.94655950818276,15.222467075979498,0.0,88.57,1.586999999999989,16.0,88.622,-0.0520000000000067,16.0,88.57,0.0,0.0,0,0,0.0,0
2025,4,HUL,Kick Sauber,20.0,0.0,0.0,-2.0,0.0,1.0666666666666669,0.8,8.0,19.0,0.6666666666666667,9.0,0.0,6.0,14.5,2.0,0.3333333333333333,14.5,2.0,0.3333333333333333,91.76085807283744,103.48262564969272,100.6449495395008,11.111495881296364,0.0,91.693,1.852000000000004,15.0,92.186,-0.4930000000000092,16.0,92.067,0.0,0.0,0,0,-1.0,1
2025,5,HUL,Kick Sauber,15.0,0.0,0.0,3.0,0.0,0.8,0.8,8.0,16.5,0.5,10.0,0.0,6.0,15.625,1.5,0.5,15.625,1.5,0.5,95.28068434872752,106.92854393442131,101.45258715590784,10.109502072150155,0.0,88.782,1.4879999999999995,18.0,89.462,-0.6800000000000068,18.0,88.782,0.0,0.0,0,0,0.0,0
2025,6,HUL,Kick Sauber,14.0,0.0,0.0,4.0,0.0,1.2666666666666666,0.8,8.0,16.0,0.6,10.0,0.0,6.0,15.8,1.2,0.4,15.8,1.2,0.4,88.18668833629788,101.25299401929963,95.6764732598111,10.33417283191934,0.0,87.473,1.2690000000000057,16.0,87.151,0.3220000000000027,16.0,87.473,0.0,0.0,0,0,0.0,0
2025,7,HUL,Kick Sauber,12.0,0.0,0.0,6.0,0.0,1.0666666666666669,0.8,8.0,15.0,0.5,10.0,0.0,6.0,15.833333333333334,1.0,0.5,15.833333333333334,1.0,0.5,80.07839083884294,94.44780131263845,89.90458446246714,13.555380660016132,0.0,76.518,1.847999999999999,18.0,76.26,0.2579999999999955,17.0,76.518,0.0,0.0,0,0,1.0,1
2025,8,HUL,Kick Sauber,16.0,0.0,0.0,-2.0,0.0,1.933333333333333,0.8666666666666667,9.0,15.0,0.5714285714285714,10.0,0.0,6.0,15.714285714285714,0.8571428571428571,0.4285714285714285,15.714285714285714,0.8571428571428571,0.4285714285714285,77.47352164299288,90.1328131121036,88.58752426088589,14.33343827065638,0.0,71.596,1.64200000000001,14.0,71.902,-0.3059999999999974,13.0,71.871,71.596,0.0,1,0,1.0,1
2025,9,HUL,Kick Sauber,5.0,0.0,0.0,7.0,10.0,1.8666666666666667,0.9333333333333332,9.0,8.5,0.625,10.0,0.0,6.0,15.625,0.75,0.375,15.625,0.75,0.375,76.10003447228382,91.62036251352596,89.13491245030552,14.167033947298748,0.0,73.19,1.6439999999999912,16.0,72.756,0.4339999999999975,16.0,73.19,0.0,0.0,0,0,0.0,0
2024,19,LAW,RB,9.0,0.0,0.0,5.0,2.0,0.05515097246476,0.0349406624367004,7.0,11.5,0.7222222222222222,7.0,1.0,28.0,13.38888888888889,1.5555555555555556,0.2777777777777778,13.5,1.4666666666666666,0.3333333333333333,94.443,113.62775,119.14963636363636,13.0,0.0,93.339,1.0090000000000003,10.0,93.506,-0.1670000000000016,15.0,93.339,0.0,0.0,0,0,-5.0,1
2024,20,LAW,RB,16.0,0.0,0.0,4.0,0.0,5.0,2.0,7.0,18.0,0.736842105263158,7.0,0.0,30.0,13.289473684210526,1.5789473684210529,0.2631578947368421,13.3,1.5333333333333334,0.2666666666666666,78.38233333333334,93.8059110958486,94.21882777777778,9.666666666666666,0.0,77.162,1.2160000000000082,12.0,77.129,0.0330000000000012,12.0,77.38,77.162,0.0,1,0,0.0,0
2024,21,LAW,RB,9.0,6.0,0.0,-2.0,-4.0,4.5,1.0,7.0,8.0,0.7,7.0,1.0,30.0,13.525,1.5,0.3,13.266666666666667,1.5333333333333334,0.2,71.301,87.44793333333334,96.9705,11.0,0.0,84.484,1.0789999999999935,5.0,84.111,0.3729999999999904,5.0,90.758,85.654,84.484,1,1,0.0,0
2024,22,LAW,RB,16.0,2.0,0.0,-7.0,-2.0,2.333333333333333,-0.6666666666666666,8.0,12.5,0.7142857142857143,8.0,0.0,38.0,13.261904761904765,1.809523809523809,0.2857142857142857,13.066666666666666,1.6666666666666667,0.2,96.98166666666668,109.99481077441078,108.8616955128205,17.666666666666668,0.0,94.087,1.7750000000000057,15.0,93.029,1.058000000000007,15.0,94.087,94.257,0.0,1,0,0.0,0
2024,23,LAW,RB,14.0,0.0,0.0,-1.0,0.0,0.0,-1.0,8.0,13.5,0.7272727272727273,7.0,0.0,40.0,13.227272727272728,1.818181818181818,0.2727272727272727,13.133333333333333,1.7333333333333334,0.2,86.59615152441127,100.90222608430672,102.95630260807948,14.3939393967846,0.0,82.411,1.891000000000005,17.0,81.771,0.6400000000000006,17.0,82.411,0.0,0.0,0,0,0.0,0
2024,24,LAW,RB,17.0,0.0,0.0,-5.0,0.0,-0.2,-0.8,8.0,14.5,0.7391304347826086,7.0,0.0,40.0,13.23913043478261,1.7391304347826086,0.2608695652173913,13.366666666666667,1.4666666666666666,0.2,84.78776923107996,99.32141009775982,101.82374280097432,13.76923076933326,0.0,83.472,0.8769999999999953,13.0,83.419,0.0529999999999972,12.0,83.733,83.472,0.0,1,0,1.0,1
2025,1,LAW,Red Bull Racing,15.0,18.0,1.0,-13.0,-18.0,-1.0,-0.6666666666666666,1.0,8.5,0.7694879862778201,5.456310679611651,0.0,0.0,10.453909994175111,10.19606730143622,0.2305120137221799,0.0,0.0,0.2313847200983123,81.5401430401446,98.48022769832326,103.60442447146852,11.236508390078336,0.0,77.094,1.9979999999999905,18.0,75.481,1.6129999999999995,18.0,77.094,0.0,0.0,0,0,0.0,0
2025,2,LAW,Red Bull Racing,12.0,12.0,0.0,-8.0,-12.0,-2.7142857142857144,-3.142857142857143,3.0,8.0,0.0,3.0,0.0,18.0,8.5,18.0,1.0,8.5,18.0,1.0,81.53819231544418,98.47800618126756,103.6024699455934,11.236322474428311,0.0,92.174,1.5330000000000013,20.0,90.817,1.3570000000000135,20.0,92.174,0.0,0.0,0,0,0.0,0
2025,3,LAW,Racing Bulls,17.0,4.0,0.0,-9.0,-4.0,-3.375,-4.25,9.0,12.5,0.5,9.0,0.0,0.0,14.75,0.0,0.5,14.75,0.0,0.5,81.53567100148092,98.4751373011219,103.59995776006448,11.236085041946046,0.0,87.906,0.9230000000000018,14.0,87.569,0.3370000000000033,14.0,88.554,87.906,0.0,1,0,0.0,0
2025,4,LAW,Racing Bulls,16.0,0.0,0.0,-3.0,0.0,-4.0,-4.222222222222222,9.0,14.5,0.6666666666666667,8.0,0.0,4.0,14.0,1.3333333333333333,0.3333333333333333,14.0,1.3333333333333333,0.3333333333333333,81.53252242096123,98.4715568891028,103.59683329830392,11.23579113374984,0.0,92.165,2.3240000000000123,17.0,91.271,0.8940000000000055,17.0,92.165,0.0,0.0,0,0,0.0,0
2025,5,LAW,Racing Bulls,12.0,1.0,0.0,-2.0,-1.0,-3.9,-3.8,10.0,11.0,0.75,9.0,0.0,4.0,14.125,1.0,0.25,14.125,1.0,0.25,81.52868973736425,98.46720063865068,103.59304203553437,11.235435827042313,0.0,88.191,0.8970000000000056,12.0,88.418,-0.2270000000000038,12.0,88.561,88.191,0.0,1,0,0.0,0
2025,6,LAW,Racing Bulls,17.0,0.0,0.0,-6.0,0.0,-3.727272727272727,-3.5454545454545454,10.0,14.0,0.8,7.0,0.0,5.0,13.5,1.0,0.2,13.5,1.0,0.2,81.5241174899926,98.46200585407064,103.58853107970604,11.23501438199832,0.0,87.363,1.159000000000006,15.0,86.987,0.3760000000000048,15.0,87.444,87.363,0.0,1,0,0.0,0
