Season,Round,Driver,Team,Position,Points,Status,Podium,DNF,teammate_points,teammate_podium,teammate_finish_delta,teammate_points_delta,avg_teammate_finish_delta_last_n,avg_teammate_points_delta_last_n,EventName_x,team_points,avg_team_finish,best_team_finish,team_podiums,team_dnfs,team_finishers,drivers_count,constructor_points_prev,avg_finish_to_date_prev,avg_points_to_date_prev,dnf_rate_to_date_prev,reliability_to_date_prev,avg_team_finish_last_15,team_points_last_15,team_dnf_rate_last_15,historical_event_avg_finish_prev,historical_event_avg_points_prev,historical_event_podium_rate_prev,constructor_standing_prev,pace_rank_prev,EventName_y,fp1_fp1_best_lap_sec,fp2_fp1_best_lap_sec,fp3_fp1_best_lap_sec,fp1_fp1_avg_lap_sec,fp2_fp1_avg_lap_sec,fp3_fp1_avg_lap_sec,fp1_fp1_long_run_pace_sec,fp2_fp1_long_run_pace_sec,fp3_fp1_long_run_pace_sec,fp1_fp1_stint_consistency_sec,fp2_fp1_stint_consistency_sec,fp3_fp1_stint_consistency_sec,fp1_fp1_session_rank,fp2_fp1_session_rank,fp3_fp1_session_rank,fp1_fp2_best_lap_sec,fp2_fp2_best_lap_sec,fp3_fp2_best_lap_sec,fp1_fp2_avg_lap_sec,fp2_fp2_avg_lap_sec,fp3_fp2_avg_lap_sec,fp1_fp2_long_run_pace_sec,fp2_fp2_long_run_pace_sec,fp3_fp2_long_run_pace_sec,fp1_fp2_stint_consistency_sec,fp2_fp2_stint_consistency_sec,fp3_fp2_stint_consistency_sec,fp1_fp2_session_rank,fp2_fp2_session_rank,fp3_fp2_session_rank,fp1_fp3_best_lap_sec,fp2_fp3_best_lap_sec,fp3_fp3_best_lap_sec,fp1_fp3_avg_lap_sec,fp2_fp3_avg_lap_sec,fp3_fp3_avg_lap_sec,fp1_fp3_long_run_pace_sec,fp2_fp3_long_run_pace_sec,fp3_fp3_long_run_pace_sec,fp1_fp3_stint_consistency_sec,fp2_fp3_stint_consistency_sec,fp3_fp3_stint_consistency_sec,fp1_fp3_session_rank,fp2_fp3_session_rank,fp3_fp3_session_rank,fp1_fp1_tracktemp_mean,fp2_fp1_tracktemp_mean,fp3_fp1_tracktemp_mean,fp1_fp1_tracktemp_min,fp2_fp1_tracktemp_min,fp3_fp1_tracktemp_min,fp1_fp1_tracktemp_max,fp2_fp1_tracktemp_max,fp3_fp1_tracktemp_max,fp1_fp1_airtemp_mean,fp2_fp1_airtemp_mean,fp3_fp1_airtemp_mean,fp1_fp1_airtemp_min,fp2_fp1_airtemp_min,fp3_fp1_airtemp_min,fp1_fp1_airtemp_max,fp2_fp1_airtemp_max,fp3_fp1_airtemp_max,fp1_fp1_humidity_mean,fp2_fp1_humidity_mean,fp3_fp1_humidity_mean,fp1_fp1_humidity_min,fp2_fp1_humidity_min,fp3_fp1_humidity_min,fp1_fp1_humidity_max,fp2_fp1_humidity_max,fp3_fp1_humidity_max,fp1_fp1_pressure_mean,fp2_fp1_pressure_mean,fp3_fp1_pressure_mean,fp1_fp1_pressure_min,fp2_fp1_pressure_min,fp3_fp1_pressure_min,fp1_fp1_pressure_max,fp2_fp1_pressure_max,fp3_fp1_pressure_max,fp1_fp1_rainfall_mean,fp2_fp1_rainfall_mean,fp3_fp1_rainfall_mean,fp1_fp1_rainfall_min,fp2_fp1_rainfall_min,fp3_fp1_rainfall_min,fp1_fp1_rainfall_max,fp2_fp1_rainfall_max,fp3_fp1_rainfall_max,fp1_fp1_windspeed_mean,fp2_fp1_windspeed_mean,fp3_fp1_windspeed_mean,fp1_fp1_windspeed_min,fp2_fp1_windspeed_min,fp3_fp1_windspeed_min,fp1_fp1_windspeed_max,fp2_fp1_windspeed_max,fp3_fp1_windspeed_max,fp1_fp1_winddirection_mean,fp2_fp1_winddirection_mean,fp3_fp1_winddirection_mean,fp1_fp1_winddirection_min,fp2_fp1_winddirection_min,fp3_fp1_winddirection_min,fp1_fp1_winddirection_max,fp2_fp1_winddirection_max,fp3_fp1_winddirection_max,fp1_fp2_tracktemp_mean,fp2_fp2_tracktemp_mean,fp3_fp2_tracktemp_mean,fp1_fp2_tracktemp_min,fp2_fp2_tracktemp_min,fp3_fp2_tracktemp_min,fp1_fp2_tracktemp_max,fp2_fp2_tracktemp_max,fp3_fp2_tracktemp_max,fp1_fp2_airtemp_mean,fp2_fp2_airtemp_mean,fp3_fp2_airtemp_mean,fp1_fp2_airtemp_min,fp2_fp2_airtemp_min,fp3_fp2_airtemp_min,fp1_fp2_airtemp_max,fp2_fp2_airtemp_max,fp3_fp2_airtemp_max,fp1_fp2_humidity_mean,fp2_fp2_humidity_mean,fp3_fp2_humidity_mean,fp1_fp2_humidity_min,fp2_fp2_humidity_min,fp3_fp2_humidity_min,fp1_fp2_humidity_max,fp2_fp2_humidity_max,fp3_fp2_humidity_max,fp1_fp2_pressure_mean,fp2_fp2_pressure_mean,fp3_fp2_pressure_mean,fp1_fp2_pressure_min,fp2_fp2_pressure_min,fp3_fp2_pressure_min,fp1_fp2_pressure_max,fp2_fp2_pressure_max,fp3_fp2_pressure_max,fp1_fp2_rainfall_mean,fp2_fp2_rainfall_mean,fp3_fp2_rainfall_mean,fp1_fp2_rainfall_min,fp2_fp2_rainfall_min,fp3_fp2_rainfall_min,fp1_fp2_rainfall_max,fp2_fp2_rainfall_max,fp3_fp2_rainfall_max,fp1_fp2_windspeed_mean,fp2_fp2_windspeed_mean,fp3_fp2_windspeed_mean,fp1_fp2_windspeed_min,fp2_fp2_windspeed_min,fp3_fp2_windspeed_min,fp1_fp2_windspeed_max,fp2_fp2_windspeed_max,fp3_fp2_windspeed_max,fp1_fp2_winddirection_mean,fp2_fp2_winddirection_mean,fp3_fp2_winddirection_mean,fp1_fp2_winddirection_min,fp2_fp2_winddirection_min,fp3_fp2_winddirection_min,fp1_fp2_winddirection_max,fp2_fp2_winddirection_max,fp3_fp2_winddirection_max,fp1_fp3_tracktemp_mean,fp2_fp3_tracktemp_mean,fp3_fp3_tracktemp_mean,fp1_fp3_tracktemp_min,fp2_fp3_tracktemp_min,fp3_fp3_tracktemp_min,fp1_fp3_tracktemp_max,fp2_fp3_tracktemp_max,fp3_fp3_tracktemp_max,fp1_fp3_airtemp_mean,fp2_fp3_airtemp_mean,fp3_fp3_airtemp_mean,fp1_fp3_airtemp_min,fp2_fp3_airtemp_min,fp3_fp3_airtemp_min,fp1_fp3_airtemp_max,fp2_fp3_airtemp_max,fp3_fp3_airtemp_max,fp1_fp3_humidity_mean,fp2_fp3_humidity_mean,fp3_fp3_humidity_mean,fp1_fp3_humidity_min,fp2_fp3_humidity_min,fp3_fp3_humidity_min,fp1_fp3_humidity_max,fp2_fp3_humidity_max,fp3_fp3_humidity_max,fp1_fp3_pressure_mean,fp2_fp3_pressure_mean,fp3_fp3_pressure_mean,fp1_fp3_pressure_min,fp2_fp3_pressure_min,fp3_fp3_pressure_min,fp1_fp3_pressure_max,fp2_fp3_pressure_max,fp3_fp3_pressure_max,fp1_fp3_rainfall_mean,fp2_fp3_rainfall_mean,fp3_fp3_rainfall_mean,fp1_fp3_rainfall_min,fp2_fp3_rainfall_min,fp3_fp3_rainfall_min,fp1_fp3_rainfall_max,fp2_fp3_rainfall_max,fp3_fp3_rainfall_max,fp1_fp3_windspeed_mean,fp2_fp3_windspeed_mean,fp3_fp3_windspeed_mean,fp1_fp3_windspeed_min,fp2_fp3_windspeed_min,fp3_fp3_windspeed_min,fp1_fp3_windspeed_max,fp2_fp3_windspeed_max,fp3_fp3_windspeed_max,fp1_fp3_winddirection_mean,fp2_fp3_winddirection_mean,fp3_fp3_winddirection_mean,fp1_fp3_winddirection_min,fp2_fp3_winddirection_min,fp3_fp3_winddirection_min,fp1_fp3_winddirection_max,fp2_fp3_winddirection_max,fp3_fp3_winddirection_max,is_sprint_weekend,fp1_penalty_mentions_proxy,fp2_penalty_mentions_proxy,fp3_penalty_mentions_proxy,best_lap_sec_improvement_fp2_vs_fp1,best_lap_sec_improvement_fp3_vs_fp2,best_lap_sec_improvement_fp3_vs_fp1,avg_lap_sec_improvement_fp2_vs_fp1,avg_lap_sec_improvement_fp3_vs_fp2,avg_lap_sec_improvement_fp3_vs_fp1,long_run_pace_sec_improvement_fp2_vs_fp1,long_run_pace_sec_improvement_fp3_vs_fp2,long_run_pace_sec_improvement_fp3_vs_fp1,session_rank_improvement_fp2_vs_fp1,session_rank_improvement_fp3_vs_fp2,session_rank_improvement_fp3_vs_fp1,practice_best_lap_mean,practice_avg_lap_mean,practice_long_run_pace_mean,practice_session_rank_mean,practice_best_lap_mean_prev_n,practice_avg_lap_mean_prev_n,practice_long_run_pace_mean_prev_n,practice_session_rank_mean_prev_n
2024,1,ALB,Williams,15.0,0.0,Lapped,0,1,0.0,0.0,5.0,0.0,,,Bahrain Grand Prix,0.0,17.5,15.0,0,0,2,2,0.0,,,,,,,,,,,1.0,,Bahrain Grand Prix,93.583,,,113.40058333333333,,,112.056,,,19.904412284717175,,,13.0,,,,91.333,,,102.729125,,,98.18344444444443,,,0.7542874304784435,,,11.0,,,,91.965,,,113.96971428571429,,,120.55325,,,32.911651091723336,,,15.0,34.21585365853659,,,31.9,,,36.0,,,19.373170731707315,,,19.0,,,19.8,,,38.74390243902439,,,36.0,,,41.0,,,1016.1012195121951,,,1015.9,,,1016.3,,,0.0,,,False,,,False,,,3.3780487804878048,,,2.1,,,4.7,,,66.45121951219512,,,35.0,,,109.0,,,,22.098780487804877,,,21.1,,,23.4,,,17.24756097560976,,,17.1,,,17.4,,,39.02439024390244,,,34.0,,,46.0,,,1017.2317073170732,,,1017.0,,,1017.6,,,0.0,,,False,,,False,,,2.2817073170731708,,,1.2,,,3.5,,,82.76829268292683,,,41.0,,,134.0,,,,32.01341463414634,,,29.2,,,35.2,,,20.259756097560977,,,19.9,,,20.6,,,35.71951219512195,,,30.0,,,41.0,,,1017.720731707317,,,1017.4,,,1018.0,,,0.0,,,False,,,False,,,2.778048780487805,,,1.6,,,4.0,,,54.5,,,28.0,,,85.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,92.29366666666665,110.03314087301588,110.26423148148147,13.0,,,,
2024,2,ALB,Williams,11.0,0.0,Finished,0,0,0.0,0.0,3.0,0.0,5.0,0.0,Saudi Arabian Grand Prix,0.0,12.5,11.0,0,0,2,2,0.0,17.5,0.0,0.0,1.0,17.5,0.0,0.0,,,,6.0,9.0,Saudi Arabian Grand Prix,90.747,,,107.57605263157895,,,99.27828571428572,,,10.108110616633322,,,10.0,,,,89.789,,,99.62774999999999,,,98.48561538461539,,,12.133299582405861,,,14.0,,,,89.808,,,111.2944285714286,,,113.48025,,,26.75605061009566,,,17.0,39.70125,,,38.2,,,41.9,,,26.754999999999995,,,26.4,,,27.1,,,57.575,,,53.0,,,61.0,,,1012.2375,,,1012.0,,,1012.5,,,0.0,,,False,,,False,,,4.80625,,,3.2,,,6.8,,,24.6125,,,1.0,,,41.0,,,,30.59677419354838,,,29.2,,,31.5,,,25.370967741935488,,,25.2,,,25.6,,,59.784946236559136,,,58.0,,,63.0,,,1013.7204301075269,,,1013.2,,,1014.1,,,0.0,,,False,,,False,,,2.4010752688172046,,,0.6,,,4.1,,,92.86021505376344,,,0.0,,,360.0,,,,39.558536585365864,,,37.3,,,43.5,,,25.98414634146341,,,25.6,,,26.3,,,60.34146341463415,,,57.0,,,63.0,,,1012.940243902439,,,1012.7,,,1013.4,,,0.0,,,False,,,False,,,4.16219512195122,,,2.1,,,5.8,,,23.451219512195124,,,0.0,,,54.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,90.11466666666666,106.16607706766918,103.74805036630038,13.666666666666666,92.29366666666665,110.03314087301588,110.26423148148147,13.0
2024,3,ALB,Williams,11.0,0.0,Lapped,0,1,,,,,4.0,0.0,Australian Grand Prix,0.0,11.0,11.0,0,0,1,1,0.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,,,,7.0,8.0,Australian Grand Prix,79.443,,,95.60814285714285,,,95.60814285714285,,,19.059541769837768,,,12.0,,,,,,,,,,,,,,,,,,,,77.759,,,95.78693333333332,,,91.252625,,,16.10609833871719,,,13.0,33.70987654320987,,,29.9,,,36.8,,,18.469135802469136,,,18.0,,,19.0,,,61.01234567901235,,,55.0,,,64.0,,,1023.5641975308641,,,1023.2,,,1023.9,,,0.0,,,False,,,False,,,1.262962962962963,,,0.5,,,2.7,,,142.54320987654322,,,0.0,,,342.0,,,,36.15731707317073,,,34.0,,,38.3,,,20.157317073170734,,,20.0,,,20.4,,,56.926829268292686,,,55.0,,,58.0,,,1022.0512195121953,,,1021.8,,,1022.2,,,0.0,,,False,,,False,,,1.803658536585366,,,0.7,,,3.0,,,147.47560975609755,,,0.0,,,354.0,,,,27.669135802469132,,,25.2,,,31.0,,,18.27283950617284,,,17.9,,,18.8,,,59.39506172839506,,,56.0,,,62.0,,,1025.324691358025,,,1025.0,,,1025.6,,,0.0,,,False,,,False,,,1.4333333333333333,,,0.5,,,2.8,,,133.25925925925927,,,0.0,,,346.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,78.601,95.69753809523809,93.43038392857142,12.5,91.20416666666665,108.09960897034253,107.00614092389092,13.333333333333332
2024,4,ALB,Williams,20.0,0.0,Retired,0,1,0.0,0.0,-3.0,0.0,4.0,0.0,Japanese Grand Prix,0.0,18.5,17.0,0,1,1,2,0.0,13.666666666666666,0.0,0.0,1.0,13.666666666666666,0.0,0.0,,,,8.0,8.0,Japanese Grand Prix,91.943,,,109.80342857142857,,,107.86733333333332,,,27.291286967333242,,,12.0,,,,123.821,,,123.821,,,123.821,,,,,,12.0,,,,90.533,,,103.88346153846153,,,95.411,,,0.34026901122494024,,,11.0,24.296249999999997,,,22.9,,,25.8,,,16.566250000000004,,,15.4,,,17.2,,,42.6875,,,35.0,,,53.0,,,1013.31125,,,1012.9,,,1013.6,,,0.0,,,False,,,False,,,1.3625,,,0.4,,,3.0,,,178.175,,,10.0,,,359.0,,,,16.752325581395347,,,16.2,,,18.1,,,13.02093023255814,,,12.5,,,14.1,,,72.95348837209302,,,60.0,,,80.0,,,1013.4674418604648,,,1013.3,,,1013.7,,,0.20930232558139536,,,False,,,True,,,1.0046511627906978,,,0.0,,,1.9,,,157.5,,,0.0,,,218.0,,,,26.660759493670884,,,24.2,,,29.6,,,17.38227848101266,,,16.7,,,17.9,,,66.10126582278481,,,62.0,,,69.0,,,1015.8417721518989,,,1015.0,,,1016.5,,,0.0,,,False,,,False,,,1.3746835443037975,,,0.4,,,2.5,,,171.72151898734177,,,0.0,,,358.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,102.099,112.50263003663002,109.03311111111111,11.666666666666666,87.0031111111111,103.96558534530772,102.48088859211775,13.055555555555555
2024,5,ALB,Williams,12.0,0.0,Finished,0,0,0.0,0.0,5.0,0.0,1.6666666666666667,0.0,Chinese Grand Prix,0.0,14.5,12.0,0,0,2,2,0.0,14.875,0.0,0.25,0.75,14.875,0.0,0.25,,,,8.0,8.0,Chinese Grand Prix,97.229,,,109.82399999999998,,,102.94833333333332,,,0.38734618452576025,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.46829268292684,,,38.2,,,42.1,,,23.142682926829266,,,22.3,,,23.8,,,22.865853658536587,,,21.0,,,25.0,,,1009.3329268292683,,,1008.5,,,1010.1,,,0.0,,,False,,,False,,,1.3536585365853657,,,0.0,,,3.2,,,146.96341463414635,,,0.0,,,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,97.229,109.82399999999998,102.94833333333332,8.0,90.77708333333334,106.09984651813829,104.11894422186609,12.708333333333332
2024,6,ALB,Williams,18.0,0.0,Finished,0,0,0.0,0.0,2.0,0.0,2.5,0.0,Miami Grand Prix,0.0,19.0,18.0,0,1,1,2,0.0,14.8,0.0,0.2,0.8,14.8,0.0,0.2,,,,8.0,8.0,Miami Grand Prix,89.393,,,103.8976875,,,92.741,,,1.4001298511209597,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.958441558441564,,,43.4,,,54.9,,,28.780519480519484,,,28.3,,,29.3,,,56.27272727272727,,,53.0,,,59.0,,,1015.31038961039,,,1015.0,,,1015.6,,,0.0,,,False,,,False,,,3.0090909090909084,,,1.3,,,4.7,,,160.14285714285714,,,99.0,,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,89.393,103.8976875,92.741,14.0,92.06746666666666,106.84467721451063,103.88482204415955,11.766666666666666
2024,7,ALB,Williams,20.0,0.0,Retired,0,1,0.0,0.0,-3.0,0.0,2.4,0.0,Emilia Romagna Grand Prix,0.0,18.5,17.0,0,1,1,2,0.0,15.5,0.0,0.3333333333333333,0.6666666666666667,15.5,0.0,0.3333333333333333,,,,9.0,9.0,Emilia Romagna Grand Prix,80.05,,,99.043,,,99.043,,,21.7232099991384,,,18.0,,,,77.135,,,90.60035294117647,,,87.9713,,,18.6818084721177,,,18.0,,,,76.47,,,87.2762,,,102.7165,,,35.364531447482804,,,7.0,43.45443037974684,,,42.6,,,44.5,,,23.972151898734175,,,23.3,,,24.6,,,32.53164556962025,,,30.0,,,35.0,,,1006.8518987341771,,,1006.6,,,1007.1,,,0.0,,,False,,,False,,,3.951898734177215,,,2.3,,,5.3,,,301.0506329113924,,,239.0,,,338.0,,,,36.84230769230769,,,35.1,,,39.0,,,24.379487179487178,,,24.0,,,24.7,,,33.94871794871795,,,29.0,,,36.0,,,1006.4525641025638,,,1006.2,,,1006.7,,,0.0,,,False,,,False,,,2.5230769230769234,,,0.5,,,4.6,,,284.1923076923077,,,2.0,,,350.0,,,,44.48076923076923,,,42.4,,,45.9,,,23.603846153846156,,,23.0,,,24.3,,,41.32051282051282,,,39.0,,,44.0,,,1009.2435897435897,,,1008.9,,,1009.5,,,0.0,,,False,,,False,,,1.9025641025641027,,,0.7,,,3.8,,,137.17948717948718,,,0.0,,,354.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,77.885,92.30651764705884,96.57693333333333,14.333333333333334,91.62172222222222,106.3535122620922,102.02751837013295,12.138888888888888
2024,8,ALB,Williams,9.0,2.0,Lapped,0,1,0.0,0.0,6.0,2.0,1.5,0.0,Monaco Grand Prix,2.0,12.0,9.0,0,0,2,2,0.0,15.928571428571429,0.0,0.4285714285714285,0.5714285714285714,15.928571428571429,0.0,0.4285714285714285,,,,9.0,9.0,Monaco Grand Prix,73.425,,,82.76857142857143,,,81.12566666666667,,,7.653503978669846,,,15.0,,,,72.257,,,84.15973333333335,,,80.80246153846154,,,15.085279555554512,,,9.0,,,,72.18,,,89.78625,,,88.09466666666667,,,16.355287111512293,,,12.0,35.56103896103896,,,32.5,,,38.6,,,20.71688311688312,,,19.9,,,21.5,,,66.72727272727273,,,61.0,,,72.0,,,1018.2766233766234,,,1017.7,,,1018.7,,,0.09090909090909091,,,False,,,True,,,0.7467532467532466,,,0.0,,,1.5,,,156.16883116883116,,,0.0,,,359.0,,,,31.30246913580247,,,29.9,,,32.5,,,20.76172839506173,,,20.2,,,21.3,,,66.44444444444444,,,63.0,,,70.0,,,1017.1432098765433,,,1016.8,,,1017.5,,,0.0,,,False,,,False,,,0.7901234567901234,,,0.0,,,1.7,,,144.09876543209876,,,0.0,,,348.0,,,,46.86202531645569,,,45.0,,,48.5,,,21.67468354430379,,,21.3,,,22.0,,,57.40506329113924,,,55.0,,,61.0,,,1017.5379746835443,,,1017.4,,,1017.7,,,0.0,,,False,,,False,,,0.8240506329113924,,,0.0,,,1.6,,,190.30379746835442,,,0.0,,,359.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,72.62066666666668,85.57151825396825,83.34093162393162,12.0,89.65933333333332,104.34679874565884,101.24886336487586,12.452380952380953
2024,9,ALB,Williams,17.0,0.0,Retired,0,1,0.0,0.0,3.0,0.0,2.142857142857143,0.2857142857142857,Canadian Grand Prix,0.0,18.5,17.0,0,2,0,2,2.0,15.4375,0.25,0.375,0.625,15.4375,0.25,0.375,,,,8.0,9.0,Canadian Grand Prix,,,,,,,,,,,,,,,,,76.977,,,89.291875,,,83.05888888888889,,,6.849963055455925,,,9.0,,,,73.88,,,85.29242857142856,,,84.3875,,,9.138612508002982,,,18.0,28.68205128205127,,,25.5,,,32.2,,,18.237179487179485,,,17.2,,,19.3,,,83.57692307692308,,,77.0,,,89.0,,,998.6589743589747,,,998.2,,,999.5,,,0.1794871794871795,,,False,,,True,,,1.2474358974358977,,,0.0,,,2.8,,,226.64102564102564,,,0.0,,,355.0,,,,25.546249999999997,,,23.8,,,27.1,,,18.99625,,,18.1,,,19.6,,,68.5,,,64.0,,,72.0,,,999.23375,,,998.8,,,999.7,,,0.8875,,,False,,,True,,,1.2925,,,0.3,,,2.9,,,151.95,,,0.0,,,337.0,,,,36.4,,,32.2,,,39.1,,,20.854320987654322,,,19.9,,,21.6,,,61.925925925925924,,,59.0,,,64.0,,,1000.5185185185185,,,1000.2,,,1000.8,,,0.0,,,False,,,False,,,1.6790123456790123,,,0.8,,,2.9,,,157.17283950617283,,,0.0,,,348.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,75.4285,87.29215178571428,83.72319444444445,13.5,87.5295,101.99988868419753,99.01037189725783,12.395833333333334
2024,10,ALB,Williams,18.0,0.0,Lapped,0,1,0.0,0.0,2.0,0.0,2.25,0.25,Spanish Grand Prix,0.0,19.0,18.0,0,0,2,2,2.0,15.77777777777778,0.2222222222222222,0.5555555555555556,0.4444444444444444,15.77777777777778,0.2222222222222222,0.5555555555555556,,,,9.0,10.0,Spanish Grand Prix,75.417,,,88.74653333333332,,,81.095,,,0.27450015179109294,,,10.0,,,,74.807,,,86.94537500000001,,,85.33235714285715,,,13.025180640159709,,,19.0,,,,73.753,,,83.6985,,,73.753,,,,,,8.0,47.092592592592595,,,45.3,,,48.0,,,28.16543209876543,,,27.5,,,28.5,,,33.666666666666664,,,29.0,,,38.0,,,1004.3987654320988,,,1004.1,,,1004.6,,,0.0,,,False,,,False,,,2.0950617283950614,,,0.0,,,3.5,,,214.14814814814815,,,0.0,,,276.0,,,,43.05185185185185,,,41.2,,,44.2,,,24.86543209876543,,,24.5,,,25.6,,,49.901234567901234,,,45.0,,,56.0,,,1004.495061728395,,,1004.3,,,1004.7,,,0.0,,,False,,,False,,,1.8407407407407406,,,0.8,,,2.9,,,205.08641975308643,,,0.0,,,340.0,,,,43.355000000000004,,,38.9,,,46.3,,,26.441250000000004,,,26.0,,,26.9,,,57.7125,,,47.0,,,62.0,,,1004.5975000000001,,,1004.3,,,1005.0,,,0.0,,,False,,,False,,,1.6612500000000001,,,0.4,,,2.7,,,218.975,,,0.0,,,355.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,74.65899999999999,86.46346944444444,80.06011904761904,12.333333333333334,86.18494444444444,100.36569569547717,97.31179662472302,12.518518518518519
2024,11,ALB,Williams,15.0,0.0,Lapped,0,1,0.0,0.0,4.0,0.0,2.2222222222222223,0.2222222222222222,Austrian Grand Prix,0.0,17.0,15.0,0,0,2,2,2.0,16.1,0.2,0.5,0.5,16.1,0.2,0.5,,,,9.0,10.0,Austrian Grand Prix,66.995,,,85.6566875,,,92.67585714285714,,,24.388514287320927,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.88354430379747,,,30.7,,,42.5,,,23.24430379746836,,,21.9,,,24.5,,,59.54430379746835,,,56.0,,,64.0,,,940.7518987341775,,,940.5,,,940.9,,,0.0,,,False,,,False,,,2.6,,,0.7,,,4.0,,,104.36708860759494,,,0.0,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,66.995,85.6566875,92.67585714285714,18.0,85.03235,98.9754730703739,95.5866288670126,12.5
2024,12,ALB,Williams,9.0,2.0,Finished,0,0,0.0,0.0,2.0,2.0,2.4,0.2,British Grand Prix,2.0,10.0,9.0,0,0,2,2,2.0,16.181818181818183,0.1818181818181818,0.4545454545454545,0.5454545454545454,16.181818181818183,0.1818181818181818,0.4545454545454545,,,,9.0,10.0,British Grand Prix,88.649,,,100.69716666666667,,,101.70854545454544,,,18.129726966303913,,,16.0,,,,87.645,,,98.90572222222221,,,93.2579090909091,,,1.4814955588556737,,,13.0,,,,99.603,,,105.69488235294118,,,105.51776923076923,,,6.843392508518054,,,11.0,24.554320987654318,,,21.2,,,28.1,,,16.386419753086418,,,15.6,,,17.2,,,75.61728395061728,,,72.0,,,81.0,,,989.422222222222,,,989.2,,,989.6,,,0.0,,,False,,,False,,,1.3691358024691358,,,0.3,,,3.2,,,213.44444444444446,,,0.0,,,353.0,,,,29.296296296296298,,,25.0,,,32.7,,,18.319753086419755,,,17.5,,,18.9,,,67.5679012345679,,,61.0,,,74.0,,,987.8740740740741,,,987.4,,,988.5,,,0.1728395061728395,,,False,,,True,,,1.7185185185185183,,,0.5,,,2.9,,,223.8148148148148,,,0.0,,,289.0,,,,16.291463414634144,,,15.7,,,17.7,,,11.173170731707318,,,10.7,,,11.6,,,89.42682926829268,,,87.0,,,92.0,,,984.439024390244,,,983.7,,,985.1,,,0.6585365853658537,,,False,,,True,,,2.296341463414634,,,1.0,,,4.2,,,233.8170731707317,,,0.0,,,277.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,91.96566666666666,101.76592374727669,100.16140792540791,13.333333333333334,83.39259090909091,97.76467438215809,95.32201325572576,13.0
2024,13,ALB,Williams,14.0,0.0,Lapped,0,1,0.0,0.0,3.0,0.0,2.363636363636364,0.3636363636363636,Hungarian Grand Prix,0.0,15.5,14.0,0,0,2,2,4.0,15.666666666666666,0.3333333333333333,0.4166666666666667,0.5833333333333333,15.666666666666666,0.3333333333333333,0.4166666666666667,,,,9.0,10.0,Hungarian Grand Prix,79.794,,,89.96741666666668,,,93.09371428571428,,,19.208694678142383,,,14.0,,,,78.514,,,86.43085714285715,,,88.43954545454545,,,12.617617266058092,,,9.0,,,,76.661,,,86.7674,,,76.661,,,,,,7.0,58.49878048780489,,,56.9,,,60.6,,,31.00487804878049,,,30.4,,,31.8,,,38.0,,,34.0,,,40.0,,,990.5731707317075,,,990.1,,,991.0,,,0.0,,,False,,,False,,,1.2621951219512195,,,0.3,,,3.8,,,207.78048780487805,,,0.0,,,345.0,,,,45.81975308641975,,,41.5,,,49.8,,,31.196296296296293,,,30.5,,,31.9,,,37.17283950617284,,,35.0,,,40.0,,,988.1012345679012,,,987.7,,,988.6,,,0.0,,,False,,,False,,,1.008641975308642,,,0.0,,,2.5,,,162.4320987654321,,,0.0,,,284.0,,,,39.0575,,,36.9,,,41.3,,,26.839999999999996,,,26.6,,,27.1,,,42.9375,,,42.0,,,44.0,,,984.8787500000001,,,984.6,,,985.2,,,0.0,,,False,,,False,,,0.92875,,,0.0,,,1.9,,,218.125,,,0.0,,,338.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,78.323,87.72189126984127,86.06475324675324,10.0,84.10701388888889,98.09811182925131,95.72529614486594,13.027777777777779
